Nr.;County;Locality;Address (str, nr.);Latitude;Longitude
2571;NT;Piatra-Neamţ;Liceul Spiru Haret;46,934334;26,37504
2572;NT;Piatra-Neamţ;Centrul Social Pietricica;46,961847;26,377404
2573;NT;Piatra-Neamţ;S.C. Augsburg S.R.L.;46,939032;26,339614
2574;NT;Roman;Str. Tineretului (Eroilor)bl.15 A;46,92836;26,93052
2575;NT;Roman;Str. Tineretului (Eroilor) bl.15 B;46,92836;26,93052
2576;NT;Roman;Str. Roman Muşat (1 Decembrie1918)bl. 76 sc. A;46,9329;26,93001
2577;NT;Roman;Str. Roman Muşat (1 Decembrie1918)bl. 74 sc. B;46,93312;26,92993
2578;NT;Roman;Str. Roman Muşat (1 Decembrie1918) bl. 70 sc. B;46,93362;26,92889
2579;NT;Roman;Str. Ştefan cel mare nr. 177, bl. 5;46,92455;26,92304
2580;NT;Roman;Str. Ştefan cel Mare bl. M15 sc C;46,9235;26,92401
2581;NT;Roman;Str. Ştefan cel Mare bl. M15 sc D;46,92303;26,92412
2582;NT;Roman;Sala Polivalentă;46,93395;26,92884
2583;NT;Roman;Str. Vasile Lupu bl. 1;46,9152;26,93605
2584;NT;Roman;Str. Vasile Lupu bl. 2;46,91505;26,93684
2585;NT;Roman;S.C.Agrana S.A. Roman;46,93531;26,91136
2586;NT;Târgu Neamţ;Str. Ştefan cel Mare, Grădiniţa nr.2;47,20714;26,35696
2587;NT;Târgu Neamţ;Bd. 22 Decembrie bl. M6;47,20303;26,37489
2588;NT;Bicaz;Str. Piatra Corbului nr. 13 Bloc ANL;46,91046;26,08762
2589;NT;Bicaz;Sediul Poliției Bicaz, str. Energiei;46,909975;26,085416
2590;NT;Tarcău;Primăria Tarcău;46,89231;26,12911
2591;NT;Săvineşti;S.C. GA-PRO-CO Chemicals S.A. Săvineşti;46,86253;26,46306
2592;NT;Cordun;S.C. Arcelor Mittal Tubular Products Roman S.A.;47,144;27,61933
2593;NT;Piatra Șoimului;Primăria Piatra Șoimului;46,830344;26,466411
2594;NT;Taşca;S.C. Heidelberg Cement. S.A. Taşca;46,89672;26,03414
2595;OT;Slatina;Bd. A.I. Cuza, bl. CAM 1;44,42775;24,369222
2596;OT;Slatina;Aleea Tipografului, bl. GA 24;44,427056;24,373778
2597;OT;Slatina;Bd. A.I. Cuza, bl. FA 21, sc. C;44,427111;24,369333
2598;OT;Slatina;Str Libertatii, bl. GA 8D;44,429889;24,368444
2599;OT;Slatina;Aleea Viorelelor, bl. GA 5C;44,43285;24,36801
2600;OT;Slatina;Aleea Viorelelor, bl. GA 5B;44,433139;24,367778
2601;OT;Slatina;Str. Libertăţii, bl. GA 15C;44,431806;24,369972
2602;OT;Slatina;Aleea Rozelor, bl. GA 22;44,426222;24,372306
2603;OT;Slatina;Aleea Rozelor, bl. GA 20;44,426611;24,370333
2604;OT;Slatina;Aleea Rozelor, bl. GA 23;44,426278;24,371667
2605;OT;Slatina;Str. Cornisei, bl. GA 5;44,433917;24,368611
2606;OT;Slatina;Str. Primaverii, bl. GA 15, sc. A;44,431528;24,372944
2607;OT;Slatina;Bd. A.I. Cuza, bl. V5;44,426583;24,374778
2608;OT;Slatina;Str. Ecaterina Teodoroiu, bl. 19 D;44,421361;24,385528
2609;OT;Slatina;Str. Arcului, bl. GA18;44,426444;24,368278
2610;OT;Slatina;Str. Cornișei, bl. GA9;44,435694;24,371
2611;OT;Slatina;Str. Cornișei bl. GA2;44,435083;24,369528
2612;OT;Slatina;Str. Cornișei bl. GA3;44,434694;24,369
2613;OT;Balş;Str. Nicolae Bălcescu, nr.152A, bl.ANL, sc.A;44,346139;24,114833
2614;OT;Balş;Str. Nicolae Bălcescu, nr.152A, bl.ANL, sc.B;44,346333;24,114806
2615;OT;Balş;Str. Nicolae Bălcescu, nr.152A, bl. ANL, sc.C;44,346306;24,114944
2616;OT;Balş;Str. Nicolae Bălcescu, nr.208;44,344179;24,133362
2617;OT;Drăgăneşti-Olt;Str. Morii, nr.3, sc. A;44,168417;24,528667
2618;OT;Drăgăneşti-Olt;Str. Morii, nr.3, sc. B;44,168194;24,528111
2619;OT;Drăgăneşti-Olt;Str. Morii, nr.3, sc. C;44,168333;24,528694
2620;OT;Piatra Olt;Str. Florilor, Blocurile ANL, sc A, F.n.;44,369833;24,260361
2621;OT;Piatra Olt;Str. Florilor, Blocurile ANL, sc B, F.n.;44,370139;24,26075
2622;OT;Piatra Olt;Str. Florilor, Blocurile ANL, sc C, F.n.;44,369778;24,260111
2623;OT;Piatra Olt;Str.Florilor, Blocurile ANL, blocul 2, sc A, F.n.;44,370361;24,26075
2624;OT;Piatra Olt;Str.Florilor, Blocurile ANL, blocul 2, sc B, F.n.;44,370333;24,260806
2625;OT;Piatra Olt;Str.Florilor, Blocurile ANL, blocul 2, sc C, F.n.;44,370806;24,261361
2626;OT;Corabia;Str. Aleea Tineretului, nr.4;43,77225;24,49275
2627;OT;Corabia;Str. Aleea Tineretului, nr.6,sc. A;43,771917;24,4945
2628;OT;Corabia;Str. Aleea Tineretului, nr.6, sc. B;43,771861;24,494639
2629;OT;Scorniceşti;Bulevardul Muncii nr. 56, bl. 52, sc. A;44,600722;24,542
2630;OT;Scorniceşti;Str. Aleea Plapcei nr. 47, bl. S1 sc. A;44,60275;24,538306
2631;OT;Caracal;Str. Parangului, bl. 4C, sc. 1;44,113722;24,348583
2632;OT;Caracal;Str. Parangului, bl. 4D,;44,11375;24,348472
2633;OT;Caracal;Str.Dragoș Vodă, bl. S1, sc. 1;44,108194;24,357417
2634;OT;Caracal;Str. Vasile Alecsandri nr. 9, bl. locuinte sociale, sc B, (adp 1);44,115083;24,355389
2635;OT;Caracal;Str. Vasile Alecsandri nr. 9, bl. locuinte sociale, sc B, (adp 2);44,115167;24,355722
2636;OT;Caracal;,Str. Dragos Vodă nr. 10, bl. D1, locuinte sociale;44,109417;24,359083
2637;OT;Caracal;Str. Bicaz, nr 1B (liceul Mihai Viteazul);44,114889;24,347111
2638;OT;Caracal;Str. V. Alecsandri, nr. 76;44,115833;24,360528
2639;OT;Caracal;Bulevardul Nicoale Titulescu,nr.88, bl.D1, sc A;44,118167;24,362278
2640;OT;Caracal;Bulevardul Nicoale Titulescu,nr.88, bl.D1, sc B;44,118611;24,36225
2641;OT;Caracal;Bulevardul Nicoale Titulescu,nr.88, bl.D1, sc C;44,118389;24,362222
2642;OT;Caracal;Strada Vasile Alecsandri, nr. 61;44,116639;24,363417
2643;OT;Slatina;Bulevardul NicolaeTitulescu, nr. 19, bloc U, sc. A;44,43169;24,356261
2644;OT;Slatina;Strada Arcului, nr. 20;44,422766;24,366932
2645;OT;Slatina;Aleea Tineretului, nr. 1 D;44,424167;24,378056
2646;SJ;ZALĂU;str. Simion Bărnuţiu, nr. 67(Spital Judeţean);47,193173;23,051393
2647;SJ;ZALĂU;str. Unirii, nr.19 (Banca Reiffeisen);47,179967;23,053622
2648;SJ;ZALĂU;str. Simion Oros, nr.3(Activ Plaza Mall);47,179609;23,053605
2649;SJ;ZALĂU;str. Simion Oros nr. 5 (Piaţa agroalimentară);47,17924;23,052972
2650;SJ;ZALĂU;Str. 22 decembrie 1989, nr.9 (Centru de boli rare);47,17714;23,055095
2651;SJ;ZALĂU;str. Piaţa Unirii, nr.13(Clădire de birouri-Complex Manager);47,17733;23,053574
2652;SJ;ZALĂU;b-dul. M Viteazu, nr.85 (Clădire de birouri-ITM);47,214236;23,04312
2653;SJ;ZALĂU;str. Dumbrava, nr.1 (Grădiniţa nr.10);47,191723;23,052741
2654;SJ;ZALĂU;Str. Sfânta Vineri nr. 10 B (Farmacie);47,194183;23,054281
2655;SJ;ZALĂU;Str. Simion Bărnuţiu nr.23 B (Cabinete medicale - BioLab);47,190495;23,054971
2656;SJ;ŞIMLEU SILVANIEI;str. Carpaţi, nr.5 (Asistenţă socială);47,231231;23,054971
2657;SJ;JIBOU;str.1 Mai., nr.8 (Judecătoria şi Parchetul Jibou);47,259071;23,256163
2658;SJ;JIBOU;str. 1 Decembrie 1918, nr.6 (Banca BRD);47,260981;23,255693
2659;SM;Satu Mare;Str.Drum Carei nr. 18 Bl.12;47,784114;22,866843
2660;SM;Satu Mare;Str.Drum Carei nr. 16 Bl.13;47,784003;22,867073
2661;SM;Satu Mare;Str.Prahova nr. 20 Bl. C5;47,781786;22,864159
2662;SM;Satu Mare;Str.Aleea Tisa nr. 3 Bl.90;47,781541;22,864818
2663;SM;Satu Mare;Aleea Milcov nr. 7/A T.6;47,781744;22,85925
2664;SM;Satu Mare;Aleea Milcov nr.7/B T.6;47,78169;22,859324
2665;SM;Satu Mare;Aleea Milcov nr.7/C T.6;47,781693;22,859279
2666;SM;Satu Mare;Str.Drum Carei nr.30 Bl.T9;47,783706;22,859308
2667;SM;Satu Mare;Aleea Milcov nr.3 Bl.T1;47,781719;22,860772
2668;SM;Satu Mare;Str.Proiectantului nr.5 S.5;47,787393;22,863454
2669;SM;Satu Mare;Str.Proiectantului nr.9 S.9;47,787615;22,862042
2670;SM;Satu Mare;Str.Astronauţilor A 5-7;47,785137;22,862017
2671;SM;Satu Mare;Str.Astronauţilor A 13-15;47,786092;22,861991
2672;SM;Satu Mare;Str.Astronauţilor A 16-18;47,786446;22,86157
2673;SM;Satu Mare;Str.Capricornului nr.1-3;47,78585;22,856659
2674;SM;Satu Mare;Str.Zenit nr. 27-29;47,789193;22,856706
2675;SM;Satu Mare;Aleea Begoniei nr.7;47,802628;22,891535
2676;SM;Satu Mare;Aleea Nufărului T14;47,802832;22,889934
2677;SM;Satu Mare;Aleea Ipoteşti 19;47,803008;22,883139
2678;SM;Satu Mare;Aleea Mirceşti 9 A;47,805053;22,882056
2679;SM;Satu Mare;Bld. Octavian Goga nr.2;47,780839;22,856812
2680;SM;Satu Mare;Str.Ştefan Cel Mare nr.22;47,797532;22,873725
2681;SM;Satu Mare;P-ţa 25 Octombrie nr.1;47,790006;22,872824
2682;SM;Satu Mare;Str.Botizului nr.2;47,805937;22,912544
2683;SM;Carei;Str.Rakoczi Ferenc nr.1;47,687256;22,464009
2684;SM;Carei;Str. 1 Decembrie nr.40;47,688784;22,463895
2685;SM;Carei;Str. Iuliu Maniu nr.6;47,688933;22,464591
2686;SM;Tășnad;Cart. Zorilor Bl.9;47,477302;22,585998
2687;SM;Tășnad;Str Lăcrămioarelor 57;47,482916;22,58848
2688;SM;Apa;Str. Principală nr.144;47,454532;23,115243
2689;SM;Apa;Sat Someșeni str. Principală nr.58;47,443725;23,121725
2690;SM;Apa;Str. Principala nr.566/B;47,462234;23,122834
2691;SM;Apa;Str. Principala 132;47,461927;23,122543
2692;SM;Apa;Str. Principala 192;47,462536;23,112076
2693;SM;Acâş;Str. Principală 129;47,538837;22,785114
2694;SM;Bătarci;Str. Principala 80;47,806744;22,887389
2695;SM;Bârsău;Str. Principala 25;47,786065;22,856812
2696;SM;Bixad;Str. Principala;47,685896;22,467952
2697;SM;Cehal;Str. Cehăluț 288;47,422677;22,567536
2698;SM;Ciumesti;Str. Principala nr. 341;47,661499;22,335249
2699;SM;Dorolț;Sat Petea;47,852947;22,779279
2700;SM;Dorolț;Sat Atea nr. 74;47,869457;22,792399
2701;SM;Dorolț;Principala nr. 182;47,846856;22,811779
2702;SM;Foieni;Str.Principala 469;47,697266;22,383615
2703;SM;Halmeu;Str. Eliberării nr.103;47,977291;23,016143
2704;SM;Halmeu;Str. Gării;47,989008;22,997333
2705;SM;Halmeu;Str. Eliberarii nr. 70;47,977016;23,018638
2706;SM;Halmeu;Str. Eliberării nr.85;47,977116;23,017727
2707;SM;Hodod;Str. Wesselenzi nr.37;47,407895;23,0262
2708;SM;Medieșu Aurit;Str. Principala nr. 157;47,786872;23,131848
2709;SM;Moftin;Principala nr.219;47,686745;22,598785
2710;SM;Petreşti;Str. Principală nr.549;47,605348;22,363226
2711;SM;Petreşti;Str. Principală nr.1;47,603435;22,362017
2712;SM;Pișcolt;Str. Libertatii nr.62;47,579889;22,325591
2713;SM;Sanislău;Str. Ogorului nr.966;47,641428;22,325591
2714;SM;Supur;Str. Teilor nr. 14;47,46677;22,792924
2715;SM;Tiream;Str, Principală;47,616653;22,469768
2716;SM;Urziceni;Str. Principala nr.230;47,736446;22,396658
2717;SM;Vetiș;Str. Principala nr. 263;47,807972;22,776364
2718;SB;Sibiu;Str.Reşiţa,Nr.65;45,807398;24,165973
2719;SB;Sibiu;Str.Reşiţa,Nr.77;45,807919;24,166715
2720;SB;Sibiu;Str.Reşiţa,Nr.83;45,808125;24,167112
2721;SB;Sibiu;Str.Reşiţa,Nr.89;45,808296;24,16768
2722;SB;Sibiu;Str.Reşiţa,Nr.95;45,808502;24,167968
2723;SB;Sibiu;B-dul Vasile Milea, FN(Subsol pasaj-Mag.Dumbrava );45,790689;24,149014
2724;SB;Sibiu;Str. Lungă, nr. 62, bloc 103 C, scara B;45,805931;24,145103
2725;SB;Sibiu;Hotel Ramada, Str. Emil Cioran, nr. 2;45,790948;24,147894
2726;SB;Sibiu;Hotel My Continental, Calea Dumbrăvii,Nr.2-4;45,789792;24,149009
2727;SB;Sibiu;Cămin studenţesc Academica, Str. Aurel Decei,Nr.1;45,782741;24,130326
2728;SB;Sibiu;Centrul de Afaceri, Str. N Olahus, Nr.5;45,783478;24,146985
2729;SB;Sibiu;Casa de Cultura ,,Ion Besoiu”, Str. E. Cioran, nr. 1;45,790056;24,147648
2730;SB;Sibiu;Str.Bihorului, Nr.6;45,789213;24,134844
2731;SB;Sibiu;Str.Bihorului, Nr.4;45,789844;24,134732
2732;SB;Sibiu;Str.V. Aaron, Nr.20, scara C;45,785664;24,169898
2733;SB;Sibiu;Str.V. Aaron, Nr.20, scara D;45,785638;24,169706
2734;SB;Sibiu;Str. Calea Dumbrăvii , Bl.18;45,786477;24,153061
2735;SB;Sibiu;Str. Calea Dumbrăvii , Bl.23;45,786389;24,153056
2736;SB;Sibiu;Str. Ştrandului, Nr.6;45,78992;24,13618
2737;SB;Sibiu;Str.Haţegului, Nr.1;45,786111;24,135833
2738;SB;Sibiu;Str. Intrarea Siretului , bloc 6, scara A;45,770608;24,141421
2739;SB;Sibiu;Str. Intrarea Siretului , bloc 6, scara B;45,77073;24,14113
2740;SB;Sibiu;Str. Intrarea Siretului , bloc 6, scara C;45,77082;24,14093
2741;SB;Sibiu;Str. Intrarea Siretului , bloc 6, scara D;45,77089;24,14068
2742;SB;Sibiu;Str. Ştefleşti, bloc 2, scara A;45,72483;24,17318
2743;SB;Sibiu;Str. Ştefleşti, bloc 2, scara B;45,78412;24,17298
2744;SB;Sibiu;Str. Ştefleşti, bloc 2, scara C;45,78402;24,17279
2745;SB;Sibiu;Str. Ştefleşti, bloc 2, scara D;45,78391;24,17258
2746;SB;Sibiu;Str. Oaşa, bloc 6, sc A;45,783047;24,173128
2747;SB;Sibiu;Str. Oaşa, bloc 6, sc B;45,783035;24,173063
2748;SB;Sibiu;Str. Oaşa, bloc 6, sc C;45,783;24,17288
2749;SB;Sibiu;Str. Oaşa, bloc 8, sc A;45,78292;24,17269
2750;SB;Sibiu;Str. Oaşa, bloc 8, sc B;45,783396;24,173459
2751;SB;Sibiu;Str. Oaşa, bloc 8, sc C;45,783277;24,173319
2752;SB;Sibiu;Str. Oaşa, bloc 10, sc A;45,78378;24,174226
2753;SB;Sibiu;Str. Oaşa, bloc 10, sc B;45,783641;24,174037
2754;SB;Sibiu;Str. Oaşa, bloc 10, sc C;45,78352;24,17389
2755;SB;Sibiu;Staţia CF Sibiu , Piaţa 1 Decembrie 1918, Nr.1-6;45,800355;24,160922
2756;SB;Sibiu;Sucursala BCR Sibiu, Str.Emil Cioran, Nr.1;45,789676;24,146909
2757;SB;Sibiu;Sucursala BRD Sibiu, Str. G-ral Magheru, Nr.55;45,799602;24,158602
2758;SB;Sibiu;SC Tursib SA str. Munchen, nr. 1;45,797984;24,089239
2759;SB;Sibiu;Clădire birouri, str. Dr. Ştefan Stâncă, nr 2-6;45,78886;24,14776
2760;SB;Sibiu;Promenada Mall, str. Lector, nr. 1-3;45,79718;24,162792
2761;SB;Sibiu;Cladire birouri ,,Keep Calling”, şos. Alba Iulia, nr. 40;45,792839;24,134969
2762;SB;Sibiu;Clădire birouri ,,Visma”, str. Ştrandului, nr. 2B;45,79251;24,133967
2763;SB;Mediaş;Primărie, Str. C.Coposu nr.3;46,162823;24,3465
2764;SB;Mediaş;Bloc ANL str. Sinaia nr. 1;46,165254;24,333324
2765;SB;Mediaş;Bloc ANL str. Sinaia nr. 2;46,164641;24,331788
2766;SB;Mediaş;SC Transgaz SA, Piaţa C. I. Motaş, Nr. 1;46,154867;24,340716
2767;SB;Miercurea Sibiului;Hotel Confort, Miercurea Sibiului, nr. 816;45,907656;23,738754
2768;SB;Ocna Sibiului;Hotel Helyos Ocna Sibiului, str. Bailor, nr. 22-24;45,877341;24,061096
2769;SV;Suceava;Str. Baladei, nr. 1, bl. 12, sc. B;47,672056;26,276528
2770;SV;Suceava;Str. Baladei, nr. 2, bl. 25, sc. C;47,671889;26,276889
2771;SV;Suceava;Str. Baladei, nr. 4, bl. 16, sc. B;47,672111;26,276583
2772;SV;Suceava;Str. Călimani, nr. 2, bl. 26, sc. A;47,67198;26,27683
2773;SV;Suceava;Str. Calea Burdujeni, nr. 1, bl. 21, sc. C;47,673722;26,277444
2774;SV;Suceava;Str. Celulozei, nr. 1, bl. 25, sc. F;47,672583;26,277889
2775;SV;Suceava;Str. Celulozei, nr. 1, bl. 25, sc. H;47,672028;26,27729
2776;SV;Suceava;Str. Celulozei, nr. 2, bl. 24, sc. E;47,67284;26,27811
2777;SV;Suceava;Str. Celulozei, nr. 3, bl. 16, sc. E;47,6725;26,2775
2778;SV;Suceava;Str. Celulozei, nr.7, bl.14, sc.A;47,673167;26,275194
2779;SV;Suceava;Str. Mircea Damaschin, nr. 12, bl. 5, sc. A;47,672889;26,274278
2780;SV;Suceava;Str. Mircea Damaschin, nr. 12, bl. 5, sc. C;47,673333;26,274917
2781;SV;Suceava;Str. Rarău, nr. 1, bl. 13, sc. F;47,673611;26,27518
2782;SV;Suceava;Str. Tineretului, nr. 2, bl. 33, sc. B;47,671222;26,279472
2783;SV;Suceava;Str. Tineretului, nr. 4, bl. 36, sc. C;47,670583;26,280167
2784;SV;Suceava;Str. Putna, nr. 10, bl. B 01, sc. A;47,674722;26,266667
2785;SV;Suceava;Str. Putna, nr. 10, bl. B 01, sc. B;47,674722;26,266667
2786;SV;Suceava;Str. Putna, nr. 14, bl. A 01, sc. A;47,674222;26,266361
2787;SV;Suceava;Str. Putna, nr. 14, bl. A 01, sc. B;47,674222;26,266361
2788;SV;Suceava;Str. Putna, nr. 8, bl. A 05, sc. A;47,673944;26,266056
2789;SV;Suceava;Str. Putna, nr. 8, bl. A 05, sc. B;47,673944;26,266056
2790;SV;Suceava;Str. Grigore Ureche, nr. 21, bl. 72, sc. A;47,65;26,248889
2791;SV;Suceava;Str. Stejarului, nr. 14, bl. 59, sc. B;47,650389;26,246583
2792;SV;Suceava;Str. Stejarului, nr. 8, bl. 68, sc. A;47,650222;26,246833
2793;SV;Suceava;Str. Vişinilor, nr.3, bl.59, sc.A;47,6505;26,245833
2794;SV;Suceava;Str. Zamca, nr. 25, bl. 63, sc. A;47,650833;26,24609
2795;SV;Suceava;Aleea Venus, nr. 1, bl. E 111, sc. A;47,644361;26,242167
2796;SV;Suceava;Aleea Venus, nr. 1, bl. E 111, sc. E;47,643667;26,2415
2797;SV;Suceava;Bld. George Enescu, bl. E 66, sc. A;47,645889;26,241389
2798;SV;Suceava;Aleea Lalelelor, nr. 15, bl. 105, sc. A;47,642861;26,237528
2799;SV;Suceava;Aleea Lalelelor, nr. 15, bl. 105, sc. B;47,643278;26,23706
2800;SV;Suceava;Aleea Lalelelor, nr. 15, bl. 105, sc. C;47,643333;26,237
2801;SV;Suceava;Str. Lazăr Vicol, nr. 11, bl. E 35, sc. A;47,642333;26,238639
2802;SV;Suceava;Str. Lazăr Vicol, nr. 4, bl. 56, sc. A;47,641889;26,238917
2803;SV;Suceava;Str. Lazăr Vicol, nr. 4, bl. 56, sc. B;47,641861;26,238389
2804;SV;Suceava;Str. Lazăr Vicol, nr. 4, bl. 56, sc. C;47,641556;26,238056
2805;SV;Suceava;Str. Lazăr Vicol, nr. 4, bl. 56, sc. D;47,641417;26,237889
2806;SV;Suceava;Str. Lazăr Vicol, nr. 4, bl. 56, sc. E;47,641167;26,237722
2807;SV;Fălticeni;Str. Izvor, f.n., bl. 3 A;47,458722;26,30775
2808;SV;Fălticeni;Str. 2 Grăniceri, nr. 31, bl. 51, sc. A;47,45421;26,29801
2809;SV;Fălticeni;Str. 2 Grăniceri, nr. 31, bl. 51, sc. B;47,45424;26,29806
2810;SV;Fălticeni;Str. 2 Grăniceri, nr. 31, bl. 51, sc. C;47,45425;26,29803
2811;SV;Rădăuţi;Str. Bogdan Vodă, nr. 6;47,842528;25,91805
2812;SV;Rădăuţi;Str. Piaţa Unirii, nr. 74;47,844667;25,916306
2813;SV;Gura Humorului;Str. Crişan, bl. 30, sc. B;47,554361;25,894194
2814;SV;Gura Humorului;Str. 1 mai, Sala Polivalentă;47,55209;25,89529
2815;SV;Gura Humorului;Bld. Bucovina, nr. 41;47,553417;25,899639
2816;SV;Siret;Str. Simion Florea Marian, nr. 2;47,950333;26,068222
2817;SV;Siret;Str. Margareta Muşat, nr. 1 A, bl. 1 A, sc. A;47,950917;26,06496
2818;SV;Siret;Str. Margareta Muşat, nr. 1 B, bl. 1 B, sc. B;47,951;26,06483
2819;SV;Siret;Str. Petru Muşat, nr. 26;47,948167;26,060194
2820;SV;Siret;Str. Carpaţi, nr. 9;47,94982;26,05899
2821;SV;Siret;Str. 28 Noiembrie, nr. 3;47,951361;26,066667
2822;SV;Suceava;Bld. Sofia Vicoveanca, nr. 1(S.C. Primagra S.R.L. Suceava);47,633278;26,229833
2823;SV;Suceava;Str. Scurtă, nr. 6 (Cămin 4 -Universitatea „Ştefan cel Mare”);47,640917;26,24161
2824;SV;Suceava;Bld. 1 Decembrie 1918, nr. 21(Centrul de dializă Fresenius Nephrocare);47,63831;26,2389
2825;SV;Suceava;Str. Energeticianului, nr. 1(S.C. Termica S.A. Suceava);47,651806;26,2963
2826;SV;Suceava;Str. Universităţii, nr. 52(CEC Bank Suceava);47,64535;26,24368
2827;SV;Suceava;Str. Tineretului, f.n. (bloc de locuinţe,S.C. Loyal Impex S.R.L. Suceava);47,670306;26,280861
2828;SV;Suceava;Str. Castanilor, nr. 2 (locuinţe colective,SC General Construct SRL);47,636528;26,234222
2829;SV;Suceava;Str. Mihai Viteazul, nr. 13 (locuinţe colective - SC General Construct SRL);47,64368;26,25557
2830;SV;Suceava;Str. Narciselor, nr. 29 (locuinţe colective - SC General Construct SRL);47,6486;26,24483
2831;SV;Suceava;Str. Ilie Ilaşcu, bl. D2, sc. A (locuinţe colective - SC General Construct SRL);47,654417;26,246028
2832;SV;Suceava;Str. Ilie Ilaşcu, bl. D4, sc. A (locuinţe colective - SC General Construct SRL);47,654301;26,245935
2833;TM;TIMIȘOARA;Str. Avram Imbroane, nr. 9;45,775;21,259167
2834;TM;TIMIȘOARA;B-dul Revoluției 1989, nr.17;45,755937;21,237735
2835;TM;TIMIȘOARA;Str.Iosif Bulbuca, nr.10-12;45,73623;21,244514
2836;TM;TIMIȘOARA;Str. Cimcumvalațiunii, nr. 35;45,759722;21,216667
2837;TM;TIMIȘOARA;Str. Gh. Adam, nr. 13 A;45,768889;21,258611
2838;TM;TIMIȘOARA;B-dul L. Rebreanu, nr. 156;45,736944;21,241944
2839;TM;TIMIȘOARA;Str. Gheorghe Lazăr, nr. 9 B;45,758056;21,221667
2840;TM;TIMIȘOARA;Str.Pestalozzi, nr. 3-5,Corp B;45,755079;21,248171
2841;TM;TIMIȘOARA;Str.Pestalozzi, nr. 3-5,Corp A;45,75497;21,247669
2842;TM;TIMIȘOARA;Calea Buziașului, nr. 26;45,7325;21,256944
2843;TM;TIMIȘOARA;Str. Gării, nr. 2;45,750772;21,20708
2844;TM;TIMIȘOARA;Str. Gh. Lazăr, nr.11a;45,757711;21,222492
2845;TM;TIMIȘOARA;Calea Torontalului, nr. 71;45,773889;21,212778
2846;TM;TIMIȘOARA;Str. Grigore T. Popa, nr. 81;45,780507;21,220673
2847;TM;TIMIȘOARA;B-dul V. Pîrvan, nr. 4 A;45,746944;21,2325
2848;TM;TIMIȘOARA;B-dul Vasile Pârvan, nr. 2;45,747367;21,226054
2849;TM;TIMIȘOARA;B-dul Vasile Pârvan, nr. 2;45,746823;21,226997
2850;TM;TIMIȘOARA;B-dul Vasile Pârvan, nr. 2;45,747226;21,226312
2851;TM;TIMIȘOARA;Str. Cameliei, nr.9-11;45,76;21,2025
2852;TM;TIMIȘOARA;Str. Joseph Lonovici, nr. 4;45,755675;21,244089
2853;TM;TIMIȘOARA;Str. Aristide Demetriade, nr. 1;45,766111;21,229167
2854;TM;SINERSIG;Sinersig, nr.1;45,670278;21,714167
2855;TM;LUGOJ;BUTAN GAS Str. Timișoarei, nr129;45,699402;21,894585
2856;TM;LUGOJ;U E DRAGAN Str. Huniade, nr 2;45,688549;21,9029
2857;TM;TIMIȘOARA;Str. Electronicii, nr.8, bl. C 4;45,731667;21,259167
2858;TM;TIMIȘOARA;Str. Electronicii, nr.4, bl. B 3;45,731667;21,259722
2859;TM;TIMIȘOARA;Intrarea Sepiei nr.6, bl.48;45,736667;21,235278
2860;TM;TIMIȘOARA;Intrarea Sepiei nr. 1;45,736389;21,234722
2861;TM;TIMIȘOARA;Intrarea Visinului nr.6, bl. 37;45,735833;21,232778
2862;TM;TIMIȘOARA;Intrarea Visinului nr.2, bl. 30;45,735622;21,23205
2863;TM;TIMIȘOARA;Intrarea Vîntului nr.1, bl. C 8;45,734722;21,236944
2864;TM;TIMIȘOARA;Calea Lipovei nr.9;45,771136;21,230667
2865;TM;TIMIȘOARA;Calea Lipovei nr. 1, bl. 13 D;45,766667;21,225833
2866;TM;TIMIȘOARA;Calea Lipovei nr.3;45,767106;21,225843
2867;TM;TIMIȘOARA;Str. Martir Silviu Mohon, nr.48, bl.144;45,774324;21,234704
2868;TM;TIMIȘOARA;Str. Martir Silviu Mohon, nr.50, bl.143;45,774509;21,234831
2869;TM;TIMIȘOARA;Str. Remus Răduleț, nr.6, bl 53;45,77191;21,224732
2870;TM;TIMIȘOARA;str. Rasaritului nr.5 bl 10;45,771389;21,223889
2871;TM;TIMIȘOARA;Aleea Speranței nr. 2, bl. 66;45,772958;21,22469
2872;TM;TIMIȘOARA;str. Rasaritului nr.12 bl 51;45,77149;21,224285
2873;TM;TIMIȘOARA;Str.Dumitru Osman nr.2;45,776548;21,232096
2874;TM;TIMIȘOARA;Str.Dumitru Osman nr.4;45,776773;21,232231
2875;TM;TIMIȘOARA;Str.Horia Măcelariu, nr2;45,778565;21,235911
2876;TM;TIMIȘOARA;Str. Intrare Sunetului nr.5, bl.229;45,778092;21,234348
2877;TM;TIMIȘOARA;Str. Martir Angel Sava nr.5 sc.B;45,734248;21,23936
2878;TM;TIMIȘOARA;Str. Martir Angel Sava nr.5 sc.A;45,734031;21,239665
2879;TM;TIMIȘOARA;Str. Martir Angel Sava nr.4 sc.A;45,733889;21,24
2880;TM;TIMIȘOARA;Str. Martir Angel Sava nr.4 sc.B;45,733333;21,24
2881;TM;TIMIȘOARA;Str. Martir Angel Sava nr.2 sc.A;45,733611;21,24
2882;TM;TIMIȘOARA;Str. Martir Angel Sava nr.1 sc.C;45,734722;21,239722
2883;TM;TIMIȘOARA;Str. Martir Angel Sava nr.1 sc.B;45,733303;21,238985
2884;TM;TIMIȘOARA;Str. Marius Ciopec nr22 sc.A;45,73455;21,239378
